Date,Open,High,Low,Close,Adj Close,Volume
2017-04-17,230.399994,235.000000,230.399994,234.559998,210.571503,158100
2017-04-18,233.149994,234.589996,233.100006,233.910004,209.987976,134300
2017-04-19,234.300003,234.479996,232.539993,233.210007,209.359589,179800
2017-04-20,232.949997,235.479996,232.250000,234.949997,210.921600,139500
2017-04-21,234.919998,235.399994,233.720001,233.729996,209.826401,209300
2017-04-24,236.210007,240.000000,235.630005,239.380005,214.898575,722200
2017-04-25,245.199997,252.960007,241.770004,251.919998,226.156113,860800
2017-04-26,253.380005,258.299988,253.029999,256.910004,230.635788,491300
2017-04-27,255.789993,256.809998,253.509995,253.910004,227.942612,401800
2017-04-28,252.729996,254.199997,250.729996,251.710007,225.967590,285200
2017-05-01,252.910004,254.979996,249.080002,250.330002,224.728729,200000
2017-05-02,249.300003,251.389999,247.699997,247.990005,222.628006,261000
2017-05-03,248.610001,249.240005,246.610001,248.679993,223.247452,224500
2017-05-04,249.589996,249.970001,246.839996,248.380005,222.978165,275100
2017-05-05,247.960007,248.940002,246.360001,246.419998,221.218582,246000
2017-05-08,246.160004,247.850006,244.889999,246.190002,221.012115,214300
2017-05-09,247.070007,247.660004,242.399994,243.059998,218.202225,262000
2017-05-10,242.539993,244.679993,242.199997,244.000000,219.046066,221000
2017-05-11,242.309998,245.500000,242.100006,244.419998,219.423111,250000
2017-05-12,243.679993,245.350006,243.429993,243.949997,219.001205,196600
2017-05-15,245.119995,246.149994,244.110001,244.699997,219.674438,195100
2017-05-16,244.880005,245.979996,242.399994,244.539993,219.530869,280200
2017-05-17,244.539993,244.539993,240.149994,241.649994,216.936417,193000
2017-05-18,240.899994,245.289993,240.320007,243.850006,218.911392,248300
2017-05-19,243.339996,247.449997,242.699997,243.940002,218.992233,269700
2017-05-22,243.250000,244.899994,242.669998,243.970001,219.019165,369700
2017-05-23,244.619995,246.509995,241.509995,246.270004,221.083923,241600
2017-05-24,247.539993,247.979996,246.000000,247.600006,222.277924,303500
2017-05-25,247.339996,249.389999,247.039993,249.009995,223.543686,254600
2017-05-26,247.770004,248.750000,246.509995,248.660004,224.355713,189700
2017-05-30,247.039993,248.800003,245.610001,248.270004,224.003845,225600
2017-05-31,250.080002,254.649994,248.130005,254.649994,229.760284,718300
2017-06-01,255.139999,256.040009,253.449997,255.600006,230.617416,275800
2017-06-02,255.160004,255.929993,253.759995,255.529999,230.554260,195400
2017-06-05,255.610001,255.979996,253.789993,254.080002,229.246002,194400
2017-06-06,252.830002,254.270004,251.630005,252.080002,227.441483,220300
2017-06-07,251.550003,252.990005,251.360001,252.429993,227.757278,204200
2017-06-08,251.860001,254.490005,251.240005,253.169998,228.424942,290600
2017-06-09,254.320007,256.450012,253.509995,255.570007,230.590347,252600
2017-06-12,255.570007,258.470001,254.860001,258.119995,232.891129,251800
2017-06-13,258.000000,258.000000,254.529999,255.259995,230.310608,494400
2017-06-14,254.139999,255.429993,251.389999,252.380005,227.712128,391400
2017-06-15,250.470001,253.050003,250.279999,252.089996,227.450500,479600
2017-06-16,253.070007,255.979996,251.600006,255.589996,230.608368,7583800
2017-06-19,257.160004,259.940002,256.910004,257.320007,232.169312,487900
2017-06-20,256.750000,257.899994,253.539993,254.860001,229.949753,321800
2017-06-21,254.850006,257.040009,254.029999,256.579987,231.501633,369900
2017-06-22,256.489990,258.200012,255.350006,256.739990,231.645996,368900
2017-06-23,257.220001,257.220001,253.360001,253.979996,229.155762,469900
2017-06-26,254.880005,256.299988,253.669998,254.149994,229.309113,299100
2017-06-27,254.279999,254.550003,252.160004,253.410004,228.641479,355900
2017-06-28,254.490005,256.010010,253.669998,255.070007,230.139252,532000
2017-06-29,256.209991,256.250000,253.809998,255.160004,230.220444,346000
2017-06-30,255.050003,255.710007,252.389999,254.589996,229.706131,427400
2017-07-03,255.600006,268.380005,254.929993,263.950012,238.151337,523900
2017-07-05,264.799988,265.700012,262.369995,262.750000,237.068604,522600
2017-07-06,262.500000,263.130005,260.910004,261.320007,235.778351,437800
2017-07-07,262.779999,264.070007,261.040009,263.209991,237.483627,281500
2017-07-10,262.510010,267.049988,262.209991,265.579987,239.621964,476900
2017-07-11,266.279999,266.279999,260.179993,262.239990,236.608414,522800
2017-07-12,262.000000,264.609985,261.410004,262.720001,237.041534,310400
2017-07-13,263.630005,264.299988,261.899994,263.829987,238.043045,319800
2017-07-14,263.269989,263.950012,261.920013,263.750000,237.970840,287500
2017-07-17,262.600006,265.470001,261.160004,264.859985,238.972290,272600
2017-07-18,263.350006,268.410004,262.679993,267.329987,241.200882,483600
2017-07-19,268.200012,270.809998,267.329987,269.040009,242.743759,489800
2017-07-20,268.730011,269.820007,267.720001,269.109985,242.806961,399900
2017-07-21,268.570007,270.369995,267.989990,270.119995,243.718216,347900
2017-07-24,270.739990,273.549988,269.279999,271.119995,244.620514,451700
2017-07-25,272.750000,277.170013,263.269989,266.730011,240.659607,662600
2017-07-26,266.820007,266.820007,259.839996,260.019989,234.605423,521400
2017-07-27,259.570007,259.859985,257.079987,259.529999,234.163300,387200
2017-07-28,259.529999,260.549988,258.170013,259.859985,234.461014,312900
2017-07-31,260.070007,263.250000,260.070007,262.390015,236.743759,307500
2017-08-01,264.230011,265.579987,261.980011,263.989990,238.187378,393700
2017-08-02,263.850006,266.869995,263.040009,265.339996,239.405411,277500
2017-08-03,265.000000,266.869995,264.459991,266.059998,240.055069,213300
2017-08-04,267.200012,267.429993,264.059998,265.670013,239.703110,211700
2017-08-07,265.750000,266.269989,264.220001,265.589996,239.630981,235100
2017-08-08,265.329987,266.250000,264.799988,266.190002,240.172348,289600
2017-08-09,265.269989,268.829987,264.880005,268.720001,242.455093,249500
2017-08-10,268.519989,269.700012,267.859985,269.299988,242.978317,330600
2017-08-11,269.500000,269.670013,264.859985,265.070007,239.161819,218600
2017-08-14,266.290009,268.959991,266.059998,268.940002,242.653549,230600
2017-08-15,269.600006,270.940002,266.390015,267.410004,241.273071,258000
2017-08-16,268.519989,269.649994,266.000000,266.910004,240.821960,227300
2017-08-17,266.709991,267.250000,262.170013,262.500000,236.843033,296600
2017-08-18,261.730011,263.260010,261.329987,263.019989,237.312164,659500
2017-08-21,263.140015,263.309998,261.529999,262.470001,236.815948,215200
2017-08-22,262.649994,263.679993,262.220001,263.679993,237.907684,254600
2017-08-23,263.570007,265.730011,262.600006,262.790009,237.104706,194200
2017-08-24,262.779999,263.100006,256.679993,257.609985,232.430969,369100
2017-08-25,257.500000,260.579987,257.230011,260.239990,234.803925,302000
2017-08-28,258.859985,258.880005,251.759995,252.889999,228.172302,581900
2017-08-29,251.839996,253.429993,250.750000,252.490005,227.811371,491100
2017-08-30,251.910004,253.910004,250.929993,251.750000,227.143723,405500
2017-08-31,251.740005,253.000000,250.190002,252.479996,227.802414,528800
2017-09-01,251.360001,252.940002,247.770004,248.380005,225.218155,540600
2017-09-05,246.130005,246.130005,230.059998,231.190002,209.631149,1013700
2017-09-06,231.070007,233.850006,227.190002,227.380005,206.176437,1195200
2017-09-07,227.300003,227.309998,210.199997,211.940002,192.176254,1196400
2017-09-08,211.899994,226.669998,209.220001,222.479996,201.733368,1566400
2017-09-11,242.169998,245.210007,230.740005,231.960007,210.329376,1421900
2017-09-12,231.949997,234.960007,229.190002,233.250000,211.499054,653200
2017-09-13,231.960007,234.119995,229.529999,233.320007,211.562515,479900
2017-09-14,233.330002,233.330002,227.020004,229.289993,207.908325,558300
2017-09-15,229.600006,231.850006,228.559998,231.660004,210.057327,540100
2017-09-18,232.000000,232.830002,226.179993,226.669998,205.532639,483400
2017-09-19,226.389999,229.050003,225.229996,225.880005,204.816315,599400
2017-09-20,225.789993,226.130005,221.589996,224.820007,203.855133,648400
2017-09-21,225.250000,228.649994,225.009995,227.300003,206.103882,427000
2017-09-22,226.309998,227.350006,224.199997,226.259995,205.160858,341700
2017-09-25,225.399994,227.550003,223.550003,223.940002,203.057190,537000
2017-09-26,222.229996,222.990005,217.050003,220.270004,199.729462,888700
2017-09-27,222.949997,223.289993,220.970001,221.080002,200.463928,736000
2017-09-28,220.979996,224.470001,219.779999,222.880005,202.096054,591800
2017-09-29,223.570007,229.449997,222.690002,228.389999,207.092270,663300
2017-10-02,227.199997,230.460007,224.509995,229.279999,207.899246,560000
2017-10-03,228.550003,230.050003,227.440002,229.320007,207.935532,412300
2017-10-04,229.500000,230.149994,227.550003,227.699997,206.466599,396000
2017-10-05,226.580002,228.419998,226.009995,226.750000,205.605179,450300
2017-10-06,227.279999,228.139999,224.669998,225.009995,204.027420,312100
2017-10-09,225.589996,227.460007,224.000000,226.020004,204.943268,343700
2017-10-10,226.000000,227.330002,224.710007,224.770004,203.809845,380200
2017-10-11,224.529999,224.779999,221.020004,222.509995,201.760574,564000
2017-10-12,223.089996,227.660004,223.089996,226.809998,205.659592,579500
2017-10-13,228.000000,244.589996,228.000000,240.509995,218.082031,933400
2017-10-16,239.960007,241.139999,237.789993,238.119995,215.914886,562400
2017-10-17,239.190002,239.190002,235.160004,236.399994,214.355316,439300
2017-10-18,237.100006,237.479996,234.110001,235.000000,213.085831,323400
2017-10-19,234.580002,237.460007,234.210007,237.250000,215.126038,237900
