Date,Adj Close,ETS,ARIMA,ARIMAGARCH,LSTM,ESE
2022/1/21,151.918716,150.1854009,150.1365816,151.1216735,154.461059,151.0249447
2022/1/24,154.007751,150.4838089,151.5005657,150.8065148,150.440612,150.9740664
2022/1/25,150.962875,149.3639091,151.285052,153.3653506,156.096786,150.9581886
2022/1/26,150.943176,149.8662069,150.0889482,152.9065245,147.917999,150.403886
2022/1/27,147.149414,150.0655816,149.8376578,149.7504948,150.923477,149.2831878
2022/1/28,152.28331,149.0387329,147.9229573,148.189442,143.355652,148.4974952
2022/1/31,155.633682,148.5603622,147.7318704,147.1059815,157.417206,150.1522781
2022/2/1,154.559586,151.9164931,154.8020067,155.8422786,158.984054,152.1254338
2022/2/2,154.796097,154.1707974,153.8424244,156.5916802,153.48549,154.2685405
2022/2/3,152.194626,154.8544053,154.1611905,156.7397816,155.032608,153.2159685
2022/2/4,153.99791,152.8180073,151.6442907,153.0631451,149.593155,153.1245862
2022/2/7,154.076752,155.9396913,153.5682775,151.6418397,155.801194,152.2114769
2022/2/8,154.776382,155.7387023,151.4218626,153.33775,154.155594,153.1850777
2022/2/9,158.156281,155.2686593,154.565093,154.46726,155.476012,154.6053036
2022/2/10,156.490952,155.7671087,157.8289552,158.4656136,161.53618,156.4363318
2022/2/11,153.377106,157.0389545,156.9149471,157.9675966,154.825623,156.67458
2022/2/14,151.110718,157.7131973,155.2798376,154.9183303,150.26326,155.8760847
2022/2/15,153.120895,154.4570026,155.4334692,150.4686858,148.84433,154.9995133
2022/2/16,153.92894,152.8613208,154.2852331,150.8173968,155.131072,155.4980264
2022/2/17,151.258499,153.5502396,156.7753768,152.9324953,154.736985,155.0854585
2022/2/18,152.027115,151.4086592,154.1957656,151.4580072,148.588058,154.9600912
2022/2/22,151.485153,150.6831558,153.9091313,152.4415324,152.795731,153.775153
2022/2/23,149.465057,150.7643477,153.2205621,151.2798664,150.943191,152.1751075
2022/2/24,152.16507,151.7892357,149.395629,149.0981218,147.444961,151.2178451
