Date,Adj Close,ETS,ARIMA,ARIMAGARCH,LSTM,ESE
2022/1/21,93.855995,94.9504046,95.12971148,93.42341731,94.24939,95.098934
2022/1/24,96.629486,92.65895749,93.51244901,92.26982221,91.888984,94.20853686
2022/1/25,95.016541,92.95420054,93.9834501,94.47271738,99.402977,93.43273643
2022/1/26,93.197052,93.74998344,92.80231019,94.83484012,93.403596,92.62577809
2022/1/27,93.305237,92.35314545,91.091574,93.79736516,91.377563,91.55003307
2022/1/28,94.190384,93.04052762,90.75621503,93.06734478,93.413422,90.81169957
2022/1/31,96.137741,93.06648129,90.58730968,92.7139798,95.075531,91.01451195
2022/2/1,96.914703,94.10804032,91.70001116,95.96285616,98.085098,91.38990025
2022/2/2,95.724663,96.13994733,91.88237992,97.61376399,97.691665,92.88358168
2022/2/3,92.823311,95.61372933,95.06835396,97.61445815,94.534623,93.06335556
2022/2/4,92.606956,92.7761022,92.23933281,93.06054234,89.921959,92.71362693
2022/2/7,91.810303,92.59719844,90.83319402,91.82993429,92.390601,91.43630945
2022/2/8,93.905174,91.63048528,91.23640152,90.38811566,91.01365,91.83616717
2022/2/9,95.813171,93.41265103,93.43890595,92.56288643,96.000045,93.30133808
2022/2/10,94.977196,95.58762,95.22870676,95.94785199,97.721168,94.3295438
2022/2/11,92.715134,94.8071082,94.32101868,96.32632946,94.141221,94.30202691
2022/2/14,92.715134,92.72703053,93.35635529,94.54843537,90.453072,93.6075529
2022/2/15,94.603462,92.66831796,93.14528472,92.52572632,92.715134,93.98931732
2022/2/16,94.121544,94.3749302,95.46631196,94.28813854,96.49179,95.01717944
2022/2/17,90.236702,93.98155741,96.43994163,93.96158512,93.639626,93.90337242
2022/2/18,91.928329,90.43750602,89.80386367,92.25784986,86.35186,92.94860535
2022/2/22,90.718613,91.28023347,92.60201076,91.04739799,93.619956,90.98987612
2022/2/23,86.568214,90.81985339,90.56375392,89.53938877,89.508897,89.82031451
2022/2/24,89.144997,88.15028981,86.29517885,86.1128104,82.417815,88.47168568
2022/2/25,91.200531,86.93644268,88.55612428,87.30581836,91.72178,88.12987895
2022/2/28,89.882629,85.47141225,89.53833371,88.7520766,93.256065,89.12015274
2022/3/1,88.07299,88.30558146,89.26600023,89.97875959,88.564727,88.97754187
2022/3/2,93.433098,88.08322005,88.12829167,88.87772972,86.263351,89.76347871
2022/3/3,91.987335,90.83966963,91.89614425,91.77686762,98.793206,90.39538392
2022/3/4,87.964806,92.00632052,91.16171585,92.35226473,90.541572,90.7491823
2022/3/7,83.716049,94.10594468,89.18968681,90.70295995,83.942277,89.16591985
2022/3/8,84.443848,83.9992822,87.1463569,84.89504927,79.467292,87.49868513
2022/3/9,87.109146,83.67762906,86.16001169,82.0934973,85.171647,86.43937956
2022/3/10,88.122154,84.20639362,86.01177009,83.31117047,89.774444,86.06951305
2022/3/11,86.312515,84.50681769,86.03675736,87.79325241,89.135162,85.79865912
2022/3/14,84.644493,85.81330647,85.34744992,87.60667387,84.502876,85.50853815
2022/3/15,86.322372,83.75914828,85.14140718,85.04268291,82.976471,85.41796185
2022/3/16,90.151909,85.72965757,85.76502845,85.79697692,88.000251,85.51169678
2022/3/17,91.010582,88.6049757,85.62865472,88.85582878,93.981446,86.13592442
2022/3/18,92.116028,89.92872336,87.01409009,92.03749245,91.869255,86.95865271
2022/3/21,89.885422,91.42929412,88.23321332,94.06801539,93.221474,88.44722328
2022/3/22,90.48748,90.79753394,90.09436642,91.86663401,87.654816,89.07318152
2022/3/23,88.572716,91.18209392,88.89196484,90.86444949,91.089538,89.32595425
2022/3/24,89.243874,91.67073023,88.99153151,88.68762264,86.657952,89.06742962
2022/3/25,89.046486,89.65442136,89.31879252,87.05331522,89.915032,89.15220891
2022/3/28,90.369034,89.09537194,89.14630269,89.47737806,88.849098,89.60162886
2022/3/29,94.307152,89.09464284,90.33979136,89.79239801,91.691582,90.68366408
2022/3/30,91.40538,94.39088233,92.56489818,94.89421831,98.24527,91.52709866
2022/3/31,89.283356,92.09899152,91.67660644,93.99611827,88.503608,91.29660835
2022/4/1,89.431404,91.79784792,89.64832045,90.82554775,87.161332,90.36128568
2022/4/4,91.958107,91.56484654,89.75893016,89.08255062,89.579452,90.43830769
2022/4/5,91.938362,91.4085802,91.90767247,91.55811459,94.48481,91.28596226
2022/4/6,92.964844,91.17890767,92.19128416,91.85606423,91.918617,92.42121749
2022/4/7,94.109749,92.00156851,93.16469585,93.58561693,93.991326,92.40276138
2022/4/8,95.580353,92.59542869,91.85230414,95.32366528,95.254654,93.57557173
2022/4/11,98.413025,95.96495042,95.7097152,95.71507874,97.050957,94.12336638
2022/4/12,100.860786,99.17342572,94.80807981,99.63563793,101.245697,95.74481916
2022/4/13,101.591148,102.1174175,96.71666246,102.6568846,103.308547,98.20122928
2022/4/14,101.739197,103.0502492,103.0789456,104.1059085,102.32151,100.670701
2022/4/18,103.130852,103.3451686,102.216495,104.1940276,101.887246,103.0326629
2022/4/19,105.963531,105.6256328,103.8025483,104.3890492,104.522507,104.1319304
2022/4/20,106.999878,107.1544571,106.3767479,106.0736577,108.79621,106.22335
2022/4/21,105.785866,108.5898411,108.4907537,108.3851054,108.036225,107.1493529
2022/4/22,102.11425,107.3447267,106.5805571,108.50871,104.571854,106.4873719
2022/4/25,104.23629,102.8579489,104.3908047,102.6270878,98.442634,105.3951383
2022/4/26,101.68985,104.5619691,105.2140531,103.3779138,106.35833,104.0887574
2022/4/27,99.933006,102.0318835,102.6614143,100.6610746,99.14341,102.8940796
2022/4/28,102.815018,99.7655264,100.8067714,99.37473154,98.176162,103.3684139
2022/4/29,98.472252,99.03892538,106.6370561,101.1134218,105.69703,104.2227002
2022/5/2,100.00209,97.09678366,105.2242731,98.47998938,94.129486,104.098978
2022/5/3,99.14341,98.34602507,100.4356048,98.97428556,101.531928,101.6890711
2022/5/4,102.568275,98.11455317,99.40733525,99.93516384,98.28473,100.8549985
2022/5/5,98.590698,98.89206029,102.7220555,98.5347301,105.99314,100.2347196
2022/5/6,94.988167,100.2736435,98.57476792,101.9386426,94.613121,98.81122325
2022/5/9,92.194984,97.10115993,95.13684628,95.13858284,91.385636,95.21796128
