Date,Adj Close,ETS,ARIMA,ARIMAGARCH,LSTM,ESE
2022/1/21,60.029728,61.06134028,60.88158475,61.88378034,59.687195,60.99476639
2022/1/24,60.020218,61.23392662,60.17397115,61.77012167,59.316105,60.39675074
2022/1/25,60.220032,61.11626084,60.13469632,60.75093085,60.010708,60.23154227
2022/1/26,58.697639,61.1947191,60.38595934,60.09104798,60.419846,59.93019013
2022/1/27,57.717598,60.14528021,59.26991471,58.71371807,57.175246,59.21243317
2022/1/28,56.956406,57.74289999,57.98142546,57.49441964,56.737557,58.93277649
2022/1/31,58.202862,56.64883383,59.54698931,56.21653214,56.195214,59.04606854
2022/2/1,58.355103,56.84951788,59.60979086,56.59552485,59.449318,59.20177667
2022/2/2,59.097263,57.18306117,58.44854984,58.0831619,58.507344,59.07981738
2022/2/3,58.802299,58.752822,59.18111144,59.28949338,59.839423,58.8236238
2022/2/4,57.974503,58.66771195,58.8412101,60.17387046,58.507335,58.68995517
2022/2/7,60.296146,57.97410853,58.04754398,58.21544461,57.146707,58.73052821
2022/2/8,60.476933,59.70525947,59.30283057,59.78686883,62.617789,58.80594252
2022/2/9,60.086819,60.54178588,59.06745302,60.73509499,60.65772,59.48596236
2022/2/10,57.593903,60.62348879,60.08760349,60.96236012,59.696705,58.9864225
2022/2/11,60.762375,59.27449706,57.80421098,58.66143394,55.100987,59.54184255
2022/2/14,61.228607,59.89842432,60.73371318,58.59787235,63.930847,59.91714685
2022/2/15,60.210514,61.08754912,61.2135164,61.07908351,61.694839,60.73224596
2022/2/16,61.162003,60.82000517,60.24950832,61.02107971,59.192421,60.85180769
2022/2/17,64.463684,61.14308921,61.09239834,61.3389671,62.113492,61.89088442
2022/2/18,64.387573,62.83849496,64.33074659,63.93806211,67.765365,63.36038126
2022/2/22,63.911823,64.6722077,64.65799886,65.36784903,64.311462,64.28439622
2022/2/23,64.939423,66.69837443,63.86444322,65.86554074,63.436073,64.3161986
2022/2/24,63.48365,66.06074158,64.42615373,65.95038584,65.967023,64.27146854
2022/2/25,64.606415,65.64620923,64.52380868,64.03192429,62.027877,64.6793416
2022/2/28,62.988873,65.77282182,65.08806238,63.82931493,65.72918,65.00009794
2022/3/1,65.662567,63.78898509,65.38842276,63.97388905,61.371331,65.33794699
2022/3/2,66.404732,63.97020838,65.53735582,63.68421922,68.336261,65.74999891
2022/3/3,67.251564,65.49405293,66.32421815,66.46480019,67.146897,66.26618519
2022/3/4,70.676949,67.04968085,66.93698162,68.10365292,68.098396,67.2741719
2022/3/7,74.073776,70.65592802,68.56131594,71.31530144,74.102334,69.3425968
2022/3/8,73.845421,75.18750043,72.52949285,75.35875882,77.470603,71.23872085
2022/3/9,72.80088,75.55975913,72.62535376,76.82367246,73.617066,72.69708627
2022/3/10,74.056236,75.55880203,72.93641219,75.56052332,71.756339,73.4610243
2022/3/11,73.682503,75.5587016,74.82130696,74.9810326,75.311592,73.78022093
2022/3/14,70.663902,74.99056087,73.58294363,74.02875345,73.30877,74.32326114
2022/3/15,70.309349,71.36082158,74.56553285,71.11574901,67.645301,73.2105535
2022/3/16,69.581047,70.59249816,71.48318404,69.69054685,69.954796,73.0882856
