Date,Adj Close,ETS,ARIMA,ARIMAGARCH,LSTM,ESE
2022/1/21,91.531006,93.76525445,93.11058561,92.9135563,92.723817,92.63345312
2022/1/24,92.952827,91.04272214,90.05875093,91.66777624,89.403038,91.47830333
2022/1/25,91.206573,91.57138091,91.26557345,90.5792366,94.374648,90.57333237
2022/1/26,85.681503,90.45228861,90.39567272,91.07826151,89.460319,88.05016394
2022/1/27,84.421898,87.18047912,82.48924564,85.9222957,80.156433,84.58132787
2022/1/28,85.853264,83.29458331,80.85906524,82.79961844,83.162293,81.92486572
2022/1/31,88.920479,83.192102,82.42628629,81.99046913,87.28463,83.81320707
2022/2/1,90.891579,84.44022466,88.15426968,87.66100019,91.987694,86.81653586
2022/2/2,91.853081,90.60154116,89.86905161,91.44482489,92.862679,88.05284603
2022/2/3,90.170448,91.69814982,86.13521679,93.60953436,92.814583,88.52369023
2022/2/4,90.305054,90.26592702,89.5668023,93.06030935,88.487815,87.39746913
2022/2/7,89.420464,90.85255726,86.49038829,90.94106308,90.43966,87.65468211
2022/2/8,88.737793,90.32489943,86.90685575,89.31359215,88.535874,87.2208028
2022/2/9,92.526154,89.23801298,88.26516437,87.81856197,88.055122,89.11973742
2022/2/10,91.276176,92.55990326,92.18719213,91.10621491,96.314515,90.57264945
2022/2/11,90.756958,91.05704179,91.26559184,92.0908266,90.026198,91.36920061
2022/2/14,90.920418,91.00470382,90.65481787,92.23272299,90.23774,90.92369093
2022/2/15,92.737671,91.02599822,90.85066308,91.34527489,91.083878,91.37597501
2022/2/16,93.30497,92.4128555,92.6224441,90.366794,94.554924,92.29786
2022/2/17,95.266449,93.39189422,93.42047282,93.64045849,93.872269,93.803283
2022/2/18,94.208794,94.97863308,95.36693208,96.11443606,97.227928,94.50075355
2022/2/22,90.583893,95.16649798,94.71485576,96.59281387,93.151139,93.82573887
2022/2/23,88.593567,93.68254879,91.39542878,90.91626981,86.958992,91.75252265
2022/2/24,89.593536,88.55783198,89.14728341,87.6605983,86.603241,90.08068494
2022/2/25,92.987671,89.23946955,89.69934263,87.33838258,90.593505,90.26428013
2022/2/28,93.314583,92.36202033,91.94621436,91.94874849,96.381806,91.46942361
