Date,Adj Close,ETS,ARIMA,ARIMAGARCH,LSTM,ESE
2022/1/21,18.937449,19.56753946,19.59504027,19.32739413,19.044199,19.43084568
2022/1/24,18.7453,18.99450093,19.08572465,18.88232651,18.645665,19.1871027
2022/1/25,18.844934,18.75739833,18.88054317,18.59967508,18.553151,18.97756945
2022/1/26,17.257917,18.81302767,18.96644052,18.53478542,18.944568,18.89781728
2022/1/27,17.165401,17.41726669,18.84646814,17.35144522,15.6709,18.71705607
2022/1/28,17.941116,16.9127286,18.33825953,16.70585839,17.072885,18.37521145
2022/1/31,18.147501,16.54784425,17.94090668,16.98741318,18.716831,18.13478241
2022/2/1,17.378901,17.31518521,18.12518101,17.72597396,18.353886,17.79668348
2022/2/2,17.4643,17.25943011,17.32396274,17.61176223,16.610301,17.61161458
2022/2/3,17.478535,17.18412777,17.38569997,17.59396295,17.549699,17.36205576
2022/2/4,17.136934,17.21575591,17.37650456,17.38911283,17.49277,17.28549071
2022/2/7,17.030184,17.12278692,17.09426761,16.87744467,16.795333,17.13445363
2022/2/8,17.037302,17.02077194,16.93258871,16.88476301,16.923434,16.96838809
2022/2/9,17.435833,16.27553949,16.87830796,16.88735214,17.04442,16.93114758
2022/2/10,17.257917,16.98051094,16.98254606,17.18763093,17.834364,16.82651873
2022/2/11,17.17252,17.17338963,16.61870218,17.30357286,17.080001,16.74898912
2022/2/14,17.115585,17.13415565,16.64571913,17.38210848,17.087123,16.74685077
2022/2/15,17.321968,17.11264795,16.97613099,17.18180325,17.05865,16.88880796
2022/2/16,17.037302,17.23731079,17.04457375,17.02122079,17.528351,16.96469707
2022/2/17,16.909203,17.19308706,16.87338647,17.13241884,16.752636,16.91115611
2022/2/18,16.987484,16.99669132,16.81550813,16.91484426,16.781104,17.00556632
2022/2/22,16.902084,16.93798739,17.32780438,16.85807469,17.065765,17.00898106
2022/2/23,16.731283,16.85089677,16.88363068,16.78091674,16.816684,16.97713668
2022/2/24,16.532017,16.85113247,16.71997499,16.68246029,16.560482,16.72514777
2022/2/25,17.015949,16.56546269,16.57183765,16.50107626,16.332751,16.81802127
2022/2/28,16.859385,16.63689464,17.16225118,16.7318615,17.499881,16.81742559
2022/3/1,16.745516,16.75778737,16.71818794,16.85490963,16.702821,16.86374408
2022/3/2,16.951899,16.74833801,16.71079313,16.86413197,16.631647,16.74797687
2022/3/3,17.015949,16.85350452,16.81494953,17.02664633,17.158282,16.80886547
2022/3/4,16.987484,16.93737497,16.90085374,17.0250058,17.079999,16.8544092
2022/3/7,16.773985,17.26389825,16.84742434,17.02108814,16.959019,16.83018659
