Date,Adj Close,ETS,ARIMA,ARIMAGARCH,LSTM,ESE
2022/1/21,84.747627,85.75032035,86.2043303,85.24920841,84.562987,86.26227408
2022/1/24,85.631927,84.4122069,84.99934871,83.72144868,83.630104,85.67189663
2022/1/25,87.760094,84.99957483,85.81201087,84.05125886,86.516227,86.24062997
2022/1/26,86.467644,87.33915878,87.91053032,87.4166534,89.888261,87.05529335
2022/1/27,86.759186,85.44229441,87.44333885,86.98395809,85.175194,87.38070778
2022/1/28,87.779518,86.44218235,86.78825417,87.2872001,87.050728,87.29707763
2022/1/31,87.643478,87.6998868,87.65963986,87.94716125,88.79985,87.25640775
2022/2/1,88.168236,87.84533599,87.32132924,87.71476632,87.507438,87.32656059
2022/2/2,89.927132,89.64367389,86.99871267,88.39322571,88.692994,88.07809519
2022/2/3,90.189507,88.58311509,89.91424365,90.11672875,91.686028,89.04320164
2022/2/4,90.383858,89.99976431,90.21664861,90.93660957,90.451882,90.4293425
2022/2/7,91.375061,90.88428865,91.15713524,91.4456498,90.578209,91.1277178
2022/2/8,92.385704,91.94377954,92.00936956,92.02324552,92.366264,92.13722002
2022/2/9,93.289429,92.87356181,93.24515527,92.75649556,93.396347,93.07884434
2022/2/10,92.375977,93.7849311,93.98200818,94.01071372,94.193154,93.31302144
2022/2/11,92.580048,93.91201299,92.71190086,93.7303463,91.462525,93.23942909
2022/2/14,90.928055,93.18259493,93.02437822,92.96739939,92.784119,92.43552695
2022/2/15,91.384781,91.21262035,91.57030176,90.89669927,89.276062,92.59871334
2022/2/16,92.074715,91.51873029,93.20146005,90.04886165,91.841507,92.69572205
2022/2/17,91.695732,92.06285578,93.31540434,91.28700782,92.764649,93.33910287
2022/2/18,90.733688,91.63929957,93.50044422,91.61622954,91.316749,93.46805017
2022/2/22,90.898895,90.72117659,93.58830195,91.23276384,89.771644,92.75543293
2022/2/23,89.635605,90.56956828,91.17755262,90.75066086,91.064102,91.5333468
2022/2/24,92.098053,89.96755452,89.83418585,89.3640598,88.372315,91.09462301
2022/2/25,95.8797,90.75828952,92.27213056,91.02414076,94.560501,92.59785174
2022/2/28,100.355125,96.15088898,95.6872388,96.41807219,99.661347,96.0428024
2022/3/1,100.384445,101.1385065,100.1690378,102.2009922,104.83055,97.67986625
2022/3/2,98.43988,101.6423103,97.1833221,103.7609137,100.413765,98.16006882
2022/3/3,97.550659,100.1265567,97.12784651,100.8080235,96.495315,97.30794072
2022/3/4,97.316132,98.52840297,97.61265355,98.27774406,96.661438,97.61378734
2022/3/7,95.948105,98.1277832,98.10086195,96.93598753,97.081605,97.35500908
2022/3/8,92.684364,96.65362017,96.35151174,95.18215993,94.580078,95.95441516
2022/3/9,96.270561,92.57834212,93.41087178,92.48066974,89.420623,95.69072954
2022/3/10,96.260796,94.9085073,97.30980511,93.93756274,99.856758,96.30592288
2022/3/11,94.707092,94.06017888,98.19709174,95.36269906,96.251031,96.85553825
2022/3/14,94.824348,93.81296875,95.0597179,95.32272986,93.153388,96.12556135
2022/3/15,95.391113,94.16905698,95.11987442,95.00298839,94.941604,95.27308611
2022/3/16,93.612671,94.67064693,95.639666,95.30210085,95.957878,94.85026193
2022/3/17,95.51815,95.82835896,93.79124537,93.54443483,91.834229,94.97401314
2022/3/18,95.293396,95.39767048,95.49112806,94.83293408,97.423629,94.88130653
2022/3/21,97.65815,93.03931361,95.36154617,95.28991538,95.068642,96.0978951
2022/3/22,99.065262,96.49593052,97.44101107,97.31107222,100.022904,97.22009531
2022/3/23,98.918694,99.41753152,98.85772869,99.92287198,100.472374,97.45701472
2022/3/24,99.387726,99.6242876,96.0723044,100.3856177,98.772126,98.65086519
2022/3/25,100.091293,100.2450774,101.0225625,101.0234024,99.856758,99.59541492
2022/3/28,99.270462,101.0229622,101.6913779,100.8161076,100.79486,100.7170745
2022/3/29,98.772125,100.4412182,99.43728321,99.94563928,98.449631,100.0430849
2022/3/30,98.527824,99.38681447,99.0005937,99.11125984,98.273788,99.09721988
2022/3/31,96.807999,98.78376819,98.85378272,98.34379451,98.283523,98.73593345
2022/4/1,97.882896,96.71761033,98.35342393,96.47415321,95.088174,98.8059865
2022/4/4,97.032761,97.38148179,99.21075284,96.89432659,98.957793,98.26884397
2022/4/5,96.553947,96.79931706,97.24235514,96.90757941,96.182626,98.46665144
2022/4/6,96.211929,95.9508156,98.94684633,96.37068948,96.075133,97.51897629
2022/4/7,98.674393,95.68641798,96.36772741,95.75032053,95.869911,98.04218056
2022/4/8,98.107643,96.78566436,98.81196793,97.39894127,101.136857,97.79761269
2022/4/11,99.77861,97.7117819,98.21314272,98.37687096,97.540893,98.92009521
2022/4/12,100.257401,99.57334709,99.735175,100.1501114,101.449577,99.40819351
2022/4/13,101.009834,100.0517225,100.2762628,102.0104547,100.736192,100.2933263
2022/4/14,101.889267,101.4420768,100.8685412,101.0829881,101.762267,100.0928501
2022/4/18,101.918594,102.4741595,99.13374622,102.6439901,102.7687,100.0727954
2022/4/19,102.162888,103.3388393,100.2160989,102.7635516,101.947921,100.6474198
2022/4/20,102.573288,103.2420346,102.5924142,102.8372678,102.407182,101.865245
2022/4/21,99.40728,103.586709,102.7872219,102.9725325,102.983688,101.776311
2022/4/22,98.19558,99.7123186,99.9492969,100.3229144,96.241272,100.4363725
2022/4/25,97.335678,98.1042141,98.57259879,97.42160826,96.98388,99.09599586
2022/4/26,96.92527,96.98487415,98.76609189,96.07616252,96.475776,99.21925491
