Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02,80.766228,81.306671,77.823814,78.784599,75.912140,12004648
2018-04-03,78.784599,78.904701,76.863029,78.844650,75.970024,9956013
2018-04-04,76.983124,79.865494,76.802979,79.745392,76.837921,9520920
2018-04-05,79.805443,81.426773,79.084846,80.646133,77.705841,8913718
2018-04-06,79.985588,80.886330,77.643669,78.424309,75.565010,10568976
2018-04-09,78.664505,79.024803,76.983124,77.043175,74.234230,11379428
2018-04-10,78.124062,78.904701,77.763763,78.364258,75.507149,9563435
2018-04-11,77.523567,78.544403,77.163277,77.883865,75.044258,8363137
2018-04-12,78.244164,79.565247,77.883865,79.144897,76.259323,10596504
2018-04-13,80.526031,82.147362,80.225784,81.006424,78.052986,11851690
2018-04-16,81.066475,81.546867,79.445145,80.045639,77.127235,9705202
2018-04-17,80.345886,83.288300,80.225784,82.807899,79.788773,12011659
2018-04-18,83.348343,83.588547,81.787064,82.027260,79.036598,7158042
2018-04-19,82.087311,84.429230,81.847115,84.008888,80.945984,14618386
2018-04-20,89.713562,90.374107,86.110611,87.311600,84.128265,31421880
2018-04-23,88.572632,88.752777,86.410858,87.191498,84.012543,12209447
2018-04-24,88.032188,88.692726,87.311600,88.152283,84.938309,12366801
2018-04-25,88.392479,88.452530,83.528496,84.369186,81.293129,18528428
2018-04-26,84.729477,87.071396,84.429230,86.350807,83.202515,10800836
2018-04-27,85.390022,86.951302,85.209869,86.350807,83.202515,8131260
2018-04-30,86.290756,86.410858,84.489281,84.489281,81.408844,8082500
2018-05-01,84.549332,84.609383,83.048096,84.369186,81.293129,8555062
2018-05-02,84.669426,86.350807,84.549332,85.149826,82.045319,8605937
2018-05-03,85.209869,85.209869,83.168198,83.648590,80.598808,10107871
2018-05-04,83.288300,84.849579,82.687805,84.669426,81.582436,6979106
2018-05-07,84.609383,85.149826,84.068939,84.489281,81.408844,5473591
2018-05-08,85.149826,87.011353,84.609383,85.690269,82.566032,9881241
2018-05-09,86.170662,88.152283,85.870415,87.791992,84.591141,8471031
2018-05-10,88.632683,88.632683,87.071396,88.212334,84.996170,6241694
2018-05-11,88.512581,88.692726,87.191498,87.671890,84.475441,4764606
2018-05-14,88.272385,88.872879,87.912086,88.332436,85.111893,6833225
2018-05-15,88.272385,88.392479,87.491745,88.332436,85.111893,5871631
2018-05-16,88.332436,90.674355,88.212334,90.254005,86.963394,9096435
2018-05-17,90.794449,91.515045,89.593468,90.254005,86.963394,8447834
2018-05-18,90.554253,90.674355,89.593468,89.893715,86.616241,5722604
2018-05-21,92.235634,93.376572,91.274841,91.635139,88.294182,12975485
2018-05-22,92.415779,93.616768,91.815292,91.815292,88.467758,10947532
2018-05-23,91.274841,91.334892,84.729477,85.149826,82.045319,24536297
2018-05-24,86.110611,88.392479,85.510117,87.671890,84.475441,17554593
2018-05-25,87.731941,88.092239,86.530952,87.852036,84.649002,8276325
2018-05-29,86.951302,87.191498,84.189034,85.149826,82.045319,12663674
2018-05-30,84.909622,85.510117,84.189034,85.089775,81.987442,8694265
2018-05-31,84.669426,84.849579,83.768692,84.549332,81.466698,9235154
2018-06-01,84.669426,84.969673,83.768692,84.669426,81.582436,9473692
2018-06-04,84.849579,85.329971,82.147362,82.327507,79.325905,13724786
2018-06-05,82.327507,83.648590,81.186569,82.867950,79.846642,11731772
2018-06-06,82.988052,83.408394,81.847115,81.907166,78.920883,10349057
2018-06-07,81.847115,82.867950,81.727013,82.747856,79.730919,11820699
2018-06-08,82.747856,84.489281,82.327507,83.648590,80.598808,8367283
2018-06-11,84.008888,84.249084,83.168198,83.948837,80.888107,7260991
2018-06-12,84.249084,84.909622,83.528496,83.948837,80.888107,6914176
2018-06-13,84.189034,84.429230,83.048096,83.408394,80.367363,5911782
2018-06-14,83.288300,83.528496,81.426773,81.907166,78.920883,10103558
2018-06-15,81.126526,81.186569,79.865494,79.865494,77.636673,16016872
2018-06-18,79.325050,79.445145,78.664505,79.264999,77.052925,11380694
2018-06-19,78.424309,78.484360,77.463516,77.763763,75.593590,12968440
2018-06-20,76.622833,78.724556,76.562782,77.343422,75.184967,16057755
2018-06-21,76.923080,76.983124,75.722092,76.622833,74.484489,11772372
2018-06-22,76.622833,78.544403,76.622833,78.364258,76.177338,11315264
2018-06-25,78.244164,78.364258,76.502731,76.562782,74.426117,12792801
2018-06-26,80.826279,83.708641,80.405930,82.507652,80.205086,35609643
2018-06-27,83.228249,86.711105,82.867950,83.828743,81.489319,22548262
2018-06-28,83.708641,84.068939,82.147362,83.048096,80.730453,10729694
2018-06-29,83.048096,83.468445,81.486816,81.727013,79.446236,11983382
2018-07-02,80.946373,81.366722,79.204948,80.285835,78.045280,10453738
2018-07-03,80.165733,81.006424,79.865494,80.285835,78.045280,5364331
2018-07-05,80.345886,80.706177,78.304207,80.646133,78.395531,8916383
2018-07-06,80.285835,83.468445,79.985588,83.168198,80.847183,9995530
2018-07-09,83.708641,84.909622,83.528496,83.768692,81.430939,11167685
2018-07-10,84.068939,85.149826,83.948837,85.089775,82.715157,10044274
2018-07-11,84.429230,85.810364,84.008888,84.008888,81.664436,7871224
2018-07-12,84.369186,84.909622,83.648590,84.008888,81.664436,6631974
2018-07-13,83.888786,84.489281,83.348343,83.408394,81.080681,8077621
2018-07-16,83.408394,83.768692,82.867950,83.468445,81.139076,7137509
2018-07-17,83.168198,83.408394,81.967216,82.207413,79.913223,9843855
2018-07-18,82.507652,82.928001,82.267456,82.567703,80.263466,6833559
2018-07-19,82.387558,83.348343,81.787064,82.447609,80.146706,12483555
2018-07-20,82.387558,82.747856,77.943916,78.784599,76.585922,28517496
2018-07-23,78.184113,78.784599,77.463516,78.003960,75.827080,15043121
2018-07-24,77.583618,78.844650,77.163277,78.784599,76.585922,9436689
2018-07-25,78.844650,78.964752,77.823814,78.724556,76.527565,8884925
2018-07-26,78.664505,79.685341,78.424309,78.964752,76.761063,9077883
2018-07-27,78.784599,79.144897,77.943916,78.424309,76.235703,6549725
2018-07-30,78.304207,79.325050,78.124062,79.024803,76.819420,6588759
2018-07-31,79.204948,81.967216,79.024803,81.847115,79.562981,11939185
2018-08-01,81.366722,81.366722,79.505196,79.505196,77.286423,7415298
2018-08-02,79.084846,79.325050,78.424309,79.084846,76.877808,6090885
2018-08-03,78.964752,79.565247,78.664505,78.904701,76.702690,5869367
2018-08-06,78.784599,79.144897,78.424309,78.664505,76.469177,5410443
2018-08-07,78.784599,79.565247,78.184113,79.024803,76.819420,9426247
2018-08-08,79.204948,79.204948,77.883865,78.364258,76.177338,6727712
2018-08-09,78.124062,78.244164,77.523567,77.703720,75.535210,5410093
2018-08-10,77.523567,77.523567,76.322586,76.682877,74.542870,8068762
2018-08-13,76.382637,76.442680,74.401009,74.761307,72.674919,11174063
2018-08-14,74.941452,75.662041,73.980667,74.160812,72.091187,8260154
2018-08-15,73.680420,74.220863,71.698792,73.380173,71.332344,10775673
2018-08-16,73.620369,74.220863,73.320122,73.860565,71.799324,8656945
2018-08-17,73.620369,74.100761,73.320122,73.860565,71.799324,7817834
2018-08-20,73.680420,74.401009,72.899780,73.860565,71.799324,6287590
2018-08-21,74.100761,76.202484,74.040710,75.842194,73.725647,9650014
2018-08-22,75.722092,75.782143,74.581154,74.881401,72.791656,7235096
2018-08-23,74.521111,75.421844,74.401009,75.301750,73.200287,6337233
2018-08-24,75.181648,75.421844,74.881401,75.061546,72.966782,6439715
2018-08-27,74.941452,76.742928,74.761307,76.682877,74.542870,7441510
2018-08-28,76.682877,77.403473,76.382637,76.622833,74.484489,9836811
2018-08-29,76.682877,77.943916,76.082390,77.883865,75.710335,7958219
2018-08-30,77.283371,77.883865,76.562782,76.682877,74.542870,7438479
2018-08-31,76.442680,77.763763,76.262535,77.703720,75.535210,8393628
2018-09-04,77.343422,77.343422,75.842194,76.082390,73.959145,7466706
2018-09-05,74.761307,75.541946,73.500267,75.421844,73.317017,9171074
2018-09-06,75.061546,76.863029,75.061546,75.121597,73.025146,6764415
2018-09-07,74.401009,74.701256,73.680420,74.461060,72.383041,7638265
2018-09-10,74.220863,76.262535,74.160812,75.121597,73.025146,7223189
2018-09-11,74.701256,74.881401,73.440224,74.040710,71.974442,6686829
2018-09-12,73.860565,75.842194,73.440224,75.722092,73.608917,6692108
2018-09-13,76.082390,76.562782,74.641205,76.322586,74.192650,9104994
2018-09-14,75.241699,76.562782,74.340958,76.142441,74.723000,11652071
2018-09-17,75.722092,77.403473,75.662041,76.262535,74.840851,8438342
2018-09-18,76.082390,76.562782,75.421844,76.022339,74.605141,7142938
2018-09-19,75.782143,78.003960,75.421844,77.223320,75.783730,10341863
2018-09-20,75.601997,76.202484,74.220863,74.821358,73.426537,14708862
2018-09-21,74.461060,75.421844,73.019875,73.079926,71.717583,15890143
2018-09-24,72.659584,72.659584,69.657120,70.497810,69.183594,24744676
2018-09-25,70.437759,70.617905,67.375252,67.675491,66.413887,22264095
2018-09-26,67.555397,69.416924,67.315201,68.396088,67.121063,15549672
2018-09-27,68.275986,70.557854,68.215935,69.236771,67.946083,13688133
2018-09-28,68.696327,69.116676,67.555397,67.795593,66.531754,12751885
2018-10-01,78.184113,78.484360,71.698792,72.599533,71.246147,51309025
2018-10-02,73.980667,74.941452,70.677956,73.980667,72.601517,24763977
2018-10-03,74.100761,75.842194,73.740463,74.941452,73.544411,13816345
2018-10-04,74.521111,76.142441,74.100761,76.022339,74.605141,12475112
2018-10-05,77.343422,79.865494,77.223320,79.144897,77.669487,25172741
2018-10-08,81.186569,81.907166,79.625290,81.727013,80.203461,28751321
2018-10-09,82.327507,82.747856,80.526031,81.366722,79.849899,18392922
2018-10-10,80.405930,82.027260,79.445145,79.745392,78.258797,15311268
2018-10-11,78.784599,79.805443,76.022339,76.382637,74.958717,19344441
2018-10-12,75.241699,77.043175,73.260071,73.980667,72.601517,20517912
2018-10-15,73.560318,75.061546,72.899780,72.959824,71.599709,10431473
2018-10-16,73.440224,73.800514,72.059090,72.659584,71.305077,14402480
2018-10-17,73.560318,75.421844,72.779678,73.200027,71.835434,13894114
2018-10-18,72.899780,74.641205,72.419380,74.340958,72.955101,13575559
2018-10-19,73.740463,76.442680,73.620369,75.421844,74.015823,14452389
2018-10-22,75.601997,75.842194,74.040710,74.340958,72.955101,8367050
2018-10-23,72.959824,76.502731,72.539482,76.202484,74.781929,13636309
2018-10-24,76.322586,76.923080,72.899780,73.079926,71.717583,13881991
2018-10-25,73.260071,73.740463,70.377708,70.858101,69.537155,14694790
2018-10-26,69.597069,69.957367,67.075005,67.855644,66.590698,19586043
2018-10-29,68.636284,70.437759,65.633820,67.014954,65.765663,19958404
2018-10-30,63.411999,68.456131,59.268600,61.130127,59.990543,57448970
2018-10-31,61.130127,62.391163,58.848255,60.649734,59.519104,33618843
2018-11-01,60.109291,61.430374,57.286976,57.527172,56.454750,39362263
2018-11-02,57.767368,58.007565,54.464661,55.785744,54.745789,43883086
2018-11-05,56.386238,57.226925,55.665646,55.725697,54.686863,20714500
2018-11-06,56.206089,57.286976,56.206089,56.566383,55.511875,18805933
2018-11-07,56.746532,56.806580,54.885006,55.245300,54.215416,20653167
2018-11-08,54.885006,56.085991,54.344563,54.644810,53.626125,26944021
2018-11-09,52.783283,53.804119,48.940132,51.522247,50.561768,45552999
2018-11-12,50.561459,50.741608,46.358013,47.979343,47.084923,40831308
2018-11-13,48.159492,54.344563,47.859245,51.702396,50.738575,34274538
2018-11-14,52.603134,53.143578,49.180328,49.960968,49.029602,28338377
2018-11-15,49.480576,51.642345,48.399689,49.060230,48.145660,21394925
2018-11-16,48.519787,49.240376,46.418064,48.159492,47.261711,29410680
2018-11-19,47.979343,49.480576,46.778358,47.078606,46.200974,24659313
2018-11-20,46.057766,47.198704,45.217079,45.937668,45.081303,23865331
2018-11-21,46.778358,47.619049,46.418064,46.898457,46.024181,14062259
2018-11-23,46.718307,47.198704,45.337177,45.457275,44.609867,7239242
2018-11-26,45.697472,46.478111,43.595749,45.517323,44.668789,26419618
2018-11-27,44.976879,45.817570,44.256290,44.676636,43.843777,18386078
2018-11-28,44.376389,46.658260,44.256290,46.478111,45.611664,20700878
