105,0.065014124,0.075016975,0.064014435,0.067014694,0.072015762,,105,0.044009447,0.058013201,0.054011583,0.064014196,0.05901289,0.065014839,0.060013056,0.073016405,0.060013533,0.070015192,0.07801795,0.068318129,0.071016312,0.083017588,0.078017235,0.081017733,0.084019184,0.085018873,,105,0.0010002,0.004000664,0.006001234,0.0070014,0.010002136,0.014003277,0.015002966,0.01600337,0.019003391,0.020004272,0.030006647,0.030006886,0.03300786,0.031006336,0.031006336,0.038008213,0.041008949,0.037008286,0.05201149,0.042009354,0.047010422,0.048266411,0.053011656,0.057361841,0.052011251,0.064014196,0.057012558,0.058013201,0.065014362,0.071295738
110,0.070015192,0.065014601,0.064014196,0.064014196,0.07001543,,110,0.047010183,0.058012724,0.058013201,0.052011251,0.059012651,0.058012724,0.07001543,0.067015171,0.065014839,0.064014196,0.065310001,0.071015835,0.082018375,0.072016239,0.084018707,0.074015856,0.083018303,0.090020418,,110,0.0010004,0.00500083,0.006000996,0.008001328,0.010002136,0.013002872,0.019004107,0.023004532,0.019003868,0.020004272,0.027005672,0.03000617,0.027006149,0.035007715,0.031007528,0.033006668,0.041008949,0.047010899,0.048011065,0.050011158,0.048010588,0.05001092,0.050011396,0.05601263,0.058012724,0.05401206,0.055012226,0.069015503,0.066273212,0.069015503
115,0.06301403,0.066014528,0.070015907,0.064014435,0.064014435,,115,0.044009686,0.055011749,0.056013107,0.058012724,0.057013035,0.06801486,0.068015575,0.072015762,0.066014528,0.07226944,0.067015171,0.072016001,0.076322556,0.080017567,0.080018282,0.079017878,0.079017639,0.100022554,,115,0.0020006,0.003000736,0.00500083,0.011002541,0.014003038,0.016002893,0.018004179,0.018004179,0.021004677,0.021004438,0.030006409,0.026005745,0.035007715,0.032415628,0.040008783,0.034007072,0.041008711,0.046009779,0.051011324,0.041008949,0.056011915,0.051011086,0.058012962,0.055011988,0.055011749,0.058012962,0.062013626,0.06101346,0.062013865,0.069015503
120,0.069015265,0.067015409,0.079017401,0.081018209,0.071016073,,120,0.058013201,0.056012869,0.055012226,0.05932641,0.06601429,0.072290421,0.065014601,0.063014269,0.065014601,0.072016478,0.069015741,0.088019848,0.078017235,0.076017141,0.078017712,0.077017546,0.086018801,0.099021912,,120,0.0010006,0.004000902,0.008002043,0.009001732,0.010002613,0.01600337,0.017003775,0.019004583,0.020004749,0.028006077,0.029006481,0.030006409,0.030328274,0.033007145,0.035007715,0.037008047,0.046010256,0.048010588,0.048010826,0.049010754,0.04701066,0.053011179,0.052011967,0.054012299,0.064014435,0.066014767,0.060012579,0.065014839,0.06401372,0.067306757
125,0.080018044,0.075016499,0.072015762,0.083018541,0.074016809,,125,0.044009686,0.055011988,0.056012392,0.058012962,0.062013388,0.066014528,0.062013865,0.06801486,0.078017473,0.073016167,0.082275629,0.091020584,0.079017401,0.091019869,0.077017546,0.078017473,0.080017805,0.103023291,,125,0.0020003,0.003000736,0.006001472,0.009001732,0.013002634,0.016003609,0.016003609,0.019004107,0.022004843,0.023290157,0.033007622,0.027005672,0.030006647,0.037007809,0.036007881,0.036007404,0.044009686,0.048010588,0.045282841,0.049486637,0.06130743,0.050011635,0.057012796,0.05601263,0.061292171,0.062013865,0.063013792,0.062013865,0.065269947,0.065014362
130,0.07301569,0.076017618,0.068015099,0.075016737,0.069015503,,130,0.04701066,0.051011562,0.054011583,0.059013367,0.069015026,0.067014933,0.076016903,0.07001543,0.067014694,0.072269201,0.084018946,0.077017069,0.080275297,0.077017784,0.079017639,0.08401823,0.085019112,0.093020916,,130,0.0020003,0.005001783,0.006001472,0.00900197,0.011002779,0.015003681,0.02200532,0.024004936,0.020004272,0.026005507,0.025005817,0.027005911,0.035007715,0.033007145,0.034007549,0.037008047,0.046010256,0.042009354,0.052011728,0.045009613,0.048010588,0.052011967,0.05401206,0.06801486,0.057012796,0.06301403,0.061013222,0.065014362,0.072016239,0.068015337
135,0.077017069,0.071015835,0.080017567,0.07301569,0.072016478,,135,0.050011396,0.050011396,0.059013367,0.059328318,0.061013699,0.070351124,0.072016239,0.071015835,0.07001543,0.079018116,0.072016239,0.08701992,0.086019278,0.084278345,0.095021009,0.086019516,0.09402132,0.09202075,,135,0.0020003,0.003000498,0.006001711,0.009001732,0.012001991,0.014003515,0.020004749,0.019004345,0.025005579,0.023005486,0.030007124,0.029006243,0.030006647,0.033007622,0.036007881,0.038008213,0.042009592,0.048011065,0.053011894,0.049010754,0.048011065,0.067014694,0.058012724,0.055011988,0.063013554,0.065014124,0.068015337,0.065014601,0.072016001,0.074272871
140,0.07101655,0.070016384,0.090020657,0.071015596,0.070015907,,140,0.047010183,0.065014124,0.060013056,0.062014103,0.059013128,0.066014767,0.06601429,0.076016903,0.076017857,0.079017639,0.072287321,0.081018448,0.086019516,0.084018469,0.099022388,0.093020916,0.092020512,0.092307091,,140,0.0010004,0.007001638,0.006000996,0.009002209,0.012002707,0.014003277,0.016003609,0.019004583,0.022004604,0.024005651,0.025005817,0.028006077,0.036008358,0.044009924,0.034007311,0.040009022,0.039008379,0.045009851,0.048011065,0.047009945,0.054281473,0.062013626,0.058012962,0.056012154,0.058013201,0.061013222,0.087290764,0.069015741,0.069015503,0.07001543
145,0.073016167,0.080018044,0.073016405,0.082018614,0.082018137,,145,0.055012465,0.069015265,0.057012558,0.060013294,0.080017805,0.067014933,0.078017235,0.070015907,0.079017878,0.086019516,0.07701683,0.083018541,0.085018635,0.086019039,0.092020512,0.101022482,0.092294455,0.09702158,,145,0.0020008,0.00500083,0.006001472,0.011002779,0.013002396,0.018003464,0.017003775,0.020004272,0.030006409,0.023005009,0.026005507,0.031006575,0.03100729,0.03800869,0.043009281,0.039008141,0.050011396,0.043009758,0.04701066,0.056012392,0.05201149,0.053011894,0.060013294,0.064014435,0.059013128,0.071015596,0.065014124,0.076016665,0.072016239,0.078017473
150,0.081261396,0.075016975,0.076017141,0.079017639,0.07801795,,150,0.055011749,0.053011894,0.059013128,0.061012983,0.063013792,0.070016146,0.073015928,0.080018044,0.078017473,0.077017069,0.083018303,0.077293634,0.095020771,0.097022057,0.09702158,0.092020273,0.104023457,0.101022482,,150,0.0010004,0.004000664,0.006001472,0.01200223,0.012001276,0.014003038,0.019003868,0.021004677,0.026005983,0.024005413,0.027005911,0.030006647,0.031007528,0.034007788,0.039008856,0.048010588,0.048011065,0.049010515,0.046010256,0.058013439,0.05001092,0.062013626,0.058012724,0.076017141,0.061013222,0.06601429,0.076017141,0.067319155,0.087018728,0.084018946
155,0.078017473,0.077017307,0.073016405,0.074016809,0.073015928,,155,0.054011822,0.053011894,0.060013056,0.059013128,0.065014839,0.066015005,0.073015928,0.069015026,0.07701683,0.093020678,0.083018541,0.086019039,0.086018801,0.100022078,0.086018562,0.091020584,0.091020107,0.105022907,,155,0.0010002,0.004000902,0.006000996,0.00900197,0.012003183,0.018003941,0.017003298,0.020004272,0.022005081,0.02900672,0.036007643,0.031006575,0.031006336,0.039008141,0.039008856,0.04501009,0.041008949,0.053011656,0.054011822,0.054011583,0.055309057,0.060013294,0.067014694,0.059013128,0.060387135,0.087019444,0.066014528,0.078016996,0.072015762,0.078017473
160,0.086019516,0.078017712,0.07801795,0.080017328,0.076016665,,160,0.058012724,0.05701232,0.060013533,0.061014175,0.066014767,0.076016665,0.075016737,0.074370384,0.076017141,0.07601738,0.083018541,0.088019371,0.084018469,0.083262682,0.092020273,0.088285446,0.111024857,0.112024546,,160,0.0020006,0.004000425,0.0070014,0.00900197,0.012002945,0.015003443,0.022004843,0.022004366,0.024005175,0.024005413,0.03600812,0.032007217,0.040008783,0.035007238,0.038008451,0.047010422,0.04300952,0.045009851,0.053011656,0.05201149,0.057012081,0.073016405,0.05901289,0.060013533,0.078017235,0.064013958,0.068015099,0.084018469,0.082018375,0.086284637
165,0.075016737,0.087018251,0.078017473,0.078016996,0.078017235,,165,0.055011988,0.056012392,0.068015337,0.067015171,0.067015409,0.066014528,0.069015265,0.087018967,0.092336178,0.089019537,0.089019775,0.10802412,0.09902215,0.095020771,0.087019205,0.09702158,0.101022243,0.107308865,,165,0.0020003,0.004000902,0.007001638,0.009002209,0.014003038,0.0140028,0.017003298,0.019004107,0.02325964,0.024005175,0.034007311,0.030006647,0.037007809,0.036007643,0.03800869,0.049010515,0.047009706,0.057013035,0.048010826,0.058013201,0.062013865,0.064349174,0.064014196,0.065013885,0.067014933,0.064013958,0.079017401,0.071015358,0.098021507,0.082018375
170,0.078017235,0.086018801,0.075016975,0.077017069,0.078016758,,170,0.058012724,0.057012558,0.059013128,0.068015337,0.072265148,0.076016665,0.079017878,0.078017235,0.090019941,0.084018469,0.091019869,0.098021507,0.088020086,0.097021103,0.101022243,0.113025188,0.097316504,0.107023716,,170,0.0020003,0.0070014,0.00900197,0.010002136,0.013002396,0.021004915,0.020004272,0.028005838,0.023005009,0.03300786,0.033006191,0.030006647,0.034007549,0.036007643,0.038008213,0.045010328,0.042009115,0.047010183,0.057012558,0.05601263,0.05901289,0.05701232,0.063301802,0.071015596,0.074016333,0.072291613,0.086019516,0.071015596,0.083018541,0.085018635
175,0.076016665,0.091020107,0.093020678,0.080017567,0.077016592,,175,0.055011749,0.061289787,0.061265469,0.069015265,0.065014362,0.078016996,0.080017805,0.091020823,0.087018967,0.083018064,0.093020201,0.088020086,0.10802412,0.094020844,0.09402132,0.113025188,0.107023478,0.12002635,,175,0.0020003,0.004000902,0.008001804,0.009001732,0.016003847,0.021004915,0.018004179,0.028006077,0.030006647,0.035007715,0.032006979,0.033007383,0.033007145,0.041009188,0.048010588,0.041009188,0.043009758,0.048010588,0.052011251,0.061013699,0.05401206,0.057011843,0.060013533,0.068014383,0.079017639,0.07301569,0.080017328,0.076016426,0.087019205,0.093020439
180,0.08301878,0.079017639,0.079017878,0.084018707,0.078017235,,180,0.053011894,0.057012796,0.060013533,0.06301403,0.07001543,0.078016758,0.087019205,0.078016996,0.090019464,0.082017899,0.084018946,0.096020699,0.095020771,0.09702158,0.093021393,0.098022223,0.096021891,0.110024452,,180,0.0020003,0.005001307,0.0070014,0.010002375,0.012002707,0.015003443,0.019004345,0.020004511,0.028005838,0.027005911,0.0280056,0.034007072,0.039334059,0.044009447,0.039008617,0.042008638,0.045009851,0.049010277,0.056012869,0.065014362,0.062291622,0.057012558,0.061013222,0.06601429,0.073016167,0.080017567,0.074016094,0.087019444,0.082018375,0.077017307
185,0.083018541,0.086018801,0.090019941,0.078016996,0.079018116,,185,0.069015265,0.071015358,0.068014622,0.078016996,0.066015244,0.087018967,0.079017639,0.082018614,0.092020512,0.081017971,0.099022388,0.11730361,0.102022409,0.095020533,0.096020699,0.102023125,0.102022648,0.120026827,,185,0.0020006,0.005001307,0.007001162,0.010002136,0.012002707,0.021004438,0.017003536,0.020004511,0.02300477,0.031006336,0.040008545,0.031006575,0.047010183,0.038007736,0.042009115,0.04400897,0.048010349,0.054011822,0.062013626,0.05701232,0.072016001,0.058012962,0.069015026,0.072015762,0.069015265,0.074015856,0.072015762,0.079259157,0.088019371,0.096021175
190,0.089019775,0.080018282,0.080018044,0.080017805,0.081018209,,190,0.055012226,0.07001543,0.06801486,0.065014362,0.082018137,0.072015762,0.082018137,0.075016499,0.100022078,0.081017494,0.089019537,0.096021175,0.090278625,0.096020937,0.112024546,0.098021507,0.10402298,0.106023073,,190,0.0009999,0.005000353,0.007001638,0.010002136,0.01200223,0.015003681,0.022003889,0.026005507,0.024005175,0.033006907,0.031006575,0.041008949,0.037007809,0.040269852,0.040008545,0.048010111,0.049010992,0.063013792,0.051011324,0.061013699,0.067014694,0.063391924,0.068014622,0.068015337,0.073015928,0.083018541,0.081017733,0.080018282,0.087018967,0.080018282
195,0.082017422,0.082018137,0.086019039,0.088019371,0.079017639,,195,0.060012817,0.072016001,0.070014954,0.080017805,0.068015337,0.078322411,0.076016665,0.083283901,0.084018469,0.095020771,0.090019941,0.09902215,0.098021507,0.101022243,0.107023478,0.114025116,0.10802412,0.116025686,,195,0.003,0.00500083,0.007257223,0.012002468,0.013002634,0.017003298,0.018003702,0.021004438,0.024004936,0.026005745,0.030005932,0.032006741,0.035007238,0.041008949,0.042008638,0.042008877,0.049010754,0.048010826,0.051010847,0.063013315,0.066015005,0.058012486,0.063013792,0.07101512,0.079017401,0.076017141,0.078016758,0.090307474,0.078017235,0.085280895
200,0.080017567,0.090283871,0.090020418,0.081018686,0.081018209,,200,0.055012465,0.068015099,0.07301569,0.071016312,0.072015762,0.079018116,0.076016665,0.078016758,0.087018967,0.088019609,0.089020014,0.094020844,0.090019703,0.104022741,0.102022886,0.100022078,0.120027065,0.103022575,,200,0.0020001,0.004001379,0.008001566,0.011002302,0.012002468,0.016003609,0.018003941,0.021003962,0.024004698,0.027005911,0.032006979,0.03600812,0.036007404,0.039008856,0.041008949,0.044009447,0.047010183,0.048010349,0.061013222,0.054012299,0.057012796,0.07001543,0.074016571,0.070365191,0.069015741,0.072015762,0.077270508,0.088019371,0.085019112,0.102022171
205,0.080018282,0.082018614,0.08201766,0.082018614,0.083018303,,205,0.058012009,0.062013865,0.065014839,0.074015856,0.071266413,0.079315424,0.079017162,0.086019516,0.099021912,0.093020439,0.089019299,0.089019537,0.091020346,0.099267483,0.09702158,0.10402298,0.108024359,0.136030674,,205,0.0020001,0.005001307,0.007001162,0.010002136,0.018003702,0.015002966,0.022004604,0.021004915,0.028006554,0.036007404,0.037007809,0.03700757,0.036007881,0.038008213,0.041008949,0.044009686,0.046010017,0.052010536,0.059012651,0.07140398,0.067014694,0.072016239,0.063013554,0.078017473,0.073015928,0.076016188,0.081017971,0.083018303,0.086018562,0.104273796
210,0.089019775,0.09326148,0.086018801,0.085018873,0.094020844,,210,0.062013388,0.062013865,0.07301569,0.07536006,0.075016737,0.086018801,0.077017307,0.084018469,0.117026329,0.087019682,0.097021818,0.118026257,0.10602355,0.104023218,0.098022223,0.112262487,0.132314205,0.136030197,,210,0.0020003,0.005000591,0.008001804,0.010002375,0.014003038,0.023004532,0.025004864,0.021004915,0.024005413,0.027005911,0.032006979,0.037007809,0.043009281,0.050010443,0.043009281,0.044009447,0.049010277,0.056012154,0.062013626,0.06101346,0.06101346,0.060013533,0.072016001,0.064014196,0.081017733,0.079017878,0.081017971,0.09002018,0.09002018,0.088019133
