Date,Open,High,Low,Close,Adj Close,Volume
2017-09-22,56.250000,56.686047,55.620155,55.784885,44.912762,1139328
2017-09-25,55.901161,56.327518,55.474808,56.133720,45.193630,4604474
2017-09-26,56.133720,56.792637,55.930233,56.531010,45.513489,1348411
2017-09-27,56.250000,56.259689,54.990311,55.532948,44.709934,1619518
2017-09-28,55.494186,56.065891,55.339146,56.027130,45.107803,1120752
2017-09-29,55.717052,55.813953,55.087208,55.416668,44.780499,2842541
2017-10-02,55.416668,55.649223,55.125969,55.300388,44.686539,2239130
2017-10-03,55.329456,55.571705,55.067829,55.281010,44.670876,1495058
2017-10-04,55.348839,55.436047,55.019379,55.377907,44.749176,1344490
2017-10-05,55.532948,55.639534,55.174419,55.261627,44.655212,1878756
2017-10-06,55.058140,55.058140,54.176357,54.728683,44.224556,2110646
2017-10-09,54.786823,54.961239,54.622093,54.777130,44.263714,1015901
2017-10-10,54.951550,55.290699,54.496124,54.854652,44.326344,1580611
2017-10-11,54.844959,55.222870,54.796513,54.912792,44.373333,1675968
2017-10-12,54.893410,55.164730,54.699612,54.990311,44.435970,1417968
2017-10-13,55.164730,55.436047,54.961239,55.106590,44.529938,1455120
2017-10-16,55.096897,55.251938,54.806202,55.135658,44.553425,1287833
2017-10-17,55.048450,55.397285,54.951550,55.319767,44.702194,1298256
2017-10-18,55.232559,55.368217,54.331394,54.544575,44.075798,1747279
2017-10-19,54.728683,54.854652,54.292637,54.467052,44.013153,1506410
2017-10-20,54.554264,54.554264,53.720928,53.817829,43.488522,1744286
2017-10-23,54.031010,54.031010,53.565891,53.750000,43.433708,1199906
2017-10-24,53.720928,53.846897,53.081394,53.255814,43.034378,2010439
2017-10-25,53.120155,53.236435,52.393410,52.781010,42.650707,2571022
2017-10-26,53.032948,53.275192,51.695736,51.782948,41.844204,3096413
2017-10-27,51.724808,52.412792,51.366280,52.257751,42.227879,1870190
2017-10-30,52.344959,52.965115,52.277130,52.490311,42.415791,1762243
2017-10-31,52.325581,52.422482,51.550388,52.005814,42.189411,2245735
2017-11-01,52.093021,52.548450,51.734497,52.257751,42.393791,1292580
2017-11-02,52.383720,53.798450,52.364342,53.217052,43.172001,2027158
2017-11-03,53.100777,53.779072,52.868217,53.468990,43.376400,1603625
2017-11-06,53.517441,54.234497,53.459301,53.546513,43.439293,1610539
2017-11-07,53.536823,54.718990,53.536823,54.476746,44.193935,1746866
2017-11-08,54.554264,55.077518,54.282948,54.428295,44.154640,1209710
2017-11-09,54.263565,55.106590,54.127907,54.515503,44.225380,1019410
2017-11-10,54.292637,54.941860,54.118217,54.525192,44.233231,1341600
2017-11-13,54.748062,55.029072,54.602715,54.912792,44.547672,1605689
2017-11-14,54.922482,55.203487,54.563953,55.135658,44.728477,1543975
2017-11-15,55.009689,55.455425,54.718990,54.718990,44.390450,1645730
2017-11-16,54.709301,55.087208,54.370155,54.738373,44.406170,1243870
2017-11-17,54.631783,54.970928,54.573643,54.728683,44.398308,1111877
2017-11-20,54.738373,54.874031,54.282948,54.379845,44.115322,1068223
2017-11-21,54.505814,54.844959,54.263565,54.786823,44.445492,1344799
2017-11-22,54.622093,54.883720,54.505814,54.544575,44.248970,1257079
2017-11-24,54.631783,54.767441,54.418606,54.641472,44.327560,429828
2017-11-27,54.651161,54.786823,54.370155,54.476746,44.193935,1494439
2017-11-28,54.447674,54.476746,54.050388,54.147285,43.926655,1428701
2017-11-29,54.011627,54.166668,53.478683,53.750000,43.604362,2142742
2017-11-30,53.682171,53.905041,53.381783,53.585270,43.637505,2067406
2017-12-01,53.750000,54.108528,53.372093,53.827518,43.834766,3032429
2017-12-04,53.837208,54.156979,53.565891,53.624031,43.669067,2586914
2017-12-05,53.672482,53.943798,53.439922,53.507751,43.574390,1791655
2017-12-06,53.585270,53.759689,52.713177,53.003876,43.164059,2369782
2017-12-07,52.955425,53.439922,52.916668,53.129845,43.266632,1683708
2017-12-08,53.226746,53.856590,53.226746,53.856590,43.858471,1400527
